xflr5 v6.61

SD6060-104-88_180
Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -5.000,    0.020, -0.362, -0.041,  0.966,  0.027, 0.0000,-3.3255
Cpi,Cpv
-1.5912,-0.9853
-1.6422,-1.0277
-1.6965,-1.0718
-1.7539,-1.1179
-1.8151,-1.1662
-1.8810,-1.2171
-1.9520,-1.2709
-2.0284,-1.3280
-2.1122,-1.3891
-2.2042,-1.4548
-2.3049,-1.5258
-2.4181,-1.6033
-2.5446,-1.6887
-2.6864,-1.7836
-2.8509,-1.8915
-3.0370,-2.0164
-3.2551,-2.1667
-3.5090,-2.3575
-3.8119,-2.6213
-4.1834,-3.0203
-4.6716,-3.6152
-5.2805,-4.4895
-5.8620,-4.6503
-6.4679,-4.6886
-7.3580,-4.7212
-9.1303,-4.7517
-10.8420,-4.8057
-12.0288,-4.9222
-13.1175,-5.1611
-14.7458,-5.5844
-16.5734,-6.1707
-17.8414,-6.4213
-15.4270,-5.2830
-10.2490,-3.1883
-6.0449,-1.4833
-3.1495,-0.3536
-1.4467, 0.2964
-0.4196, 0.6771
 0.2690, 0.8944
 0.6359, 0.9789
 0.8422, 1.0000
 0.9574, 0.9794
 0.9984, 0.9299
 0.9936, 0.8758
 0.9712, 0.8250
 0.9411, 0.7770
 0.9079, 0.7326
 0.8749, 0.6927
 0.8434, 0.6570
 0.8134, 0.6245
 0.7852, 0.5948
 0.7586, 0.5676
 0.7337, 0.5424
 0.7103, 0.5193
 0.6884, 0.4977
 0.6677, 0.4775
 0.6482, 0.4586
 0.6297, 0.4407
 0.6121, 0.4237
 0.5954, 0.4075
 0.5794, 0.3922
 0.5643, 0.3775
 0.5498, 0.3635
 0.5359, 0.3500
 0.5226, 0.3371
 0.5098, 0.3246
 0.4975, 0.3125
 0.4857, 0.3008
 0.4742, 0.2895
 0.4632, 0.2786
 0.4526, 0.2679
 0.4423, 0.2576
 0.4324, 0.2475
 0.4227, 0.2376
 0.4134, 0.2280
 0.4043, 0.2187
 0.3956, 0.2096
 0.3873, 0.2008
 0.3793, 0.1923
 0.3716, 0.1840
 0.3641, 0.1759
 0.3568, 0.1679
 0.3497, 0.1601
 0.3429, 0.1525
 0.3364, 0.1451
 0.3303, 0.1380
 0.3245, 0.1311
 0.3191, 0.1246
 0.3140, 0.1182
 0.3091, 0.1121
 0.3045, 0.1062
 0.3003, 0.1005
 0.2964, 0.0950
 0.2929, 0.0898
 0.2897, 0.0848
 0.2870, 0.0801
 0.2845, 0.0755
 0.2824, 0.0711
 0.2806, 0.0668
 0.2790, 0.0625
 0.2775, 0.0581
 0.2759, 0.0536
 0.2746, 0.0490
 0.2735, 0.0441
 0.2727, 0.0392
 0.2722, 0.0341
 0.2721, 0.0289
 0.2727, 0.0236
 0.2738, 0.0180
 0.2751, 0.0118
 0.2766, 0.0048
 0.2783,-0.0033
 0.2808,-0.0127
 0.2843,-0.0238
 0.2882,-0.0378
 0.2927,-0.0564
 0.2979,-0.0826
 0.3052,-0.1202
 0.3153,-0.1810
 0.3014,-0.1500


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 13.500,    0.081,  1.016,  0.007,  0.023,  1.000, 0.0000,-6.2107
Cpi,Cpv
 0.3046,-0.1907
 0.2721,-0.1917
 0.2307,-0.1937
 0.1887,-0.1961
 0.1525,-0.1986
 0.1209,-0.2012
 0.0895,-0.2039
 0.0582,-0.2065
 0.0280,-0.2092
-0.0012,-0.2119
-0.0300,-0.2146
-0.0582,-0.2174
-0.0863,-0.2201
-0.1144,-0.2229
-0.1424,-0.2258
-0.1705,-0.2286
-0.1983,-0.2315
-0.2259,-0.2344
-0.2533,-0.2374
-0.2807,-0.2403
-0.3081,-0.2433
-0.3354,-0.2464
-0.3629,-0.2495
-0.3905,-0.2526
-0.4183,-0.2558
-0.4462,-0.2590
-0.4742,-0.2623
-0.5021,-0.2655
-0.5297,-0.2688
-0.5575,-0.2721
-0.5855,-0.2754
-0.6142,-0.2786
-0.6433,-0.2817
-0.6732,-0.2846
-0.7039,-0.2871
-0.7360,-0.2894
-0.7691,-0.2920
-0.8027,-0.2973
-0.8365,-0.3055
-0.8697,-0.3155
-0.9025,-0.3272
-0.9352,-0.3406
-0.9676,-0.3557
-0.9998,-0.3727
-1.0316,-0.3913
-1.0635,-0.4116
-1.0956,-0.4335
-1.1278,-0.4570
-1.1604,-0.4821
-1.1934,-0.5087
-1.2271,-0.5367
-1.2615,-0.5661
-1.2968,-0.5968
-1.3331,-0.6288
-1.3706,-0.6621
-1.4095,-0.6968
-1.4501,-0.7327
-1.4925,-0.7700
-1.5375,-0.8088
-1.5854,-0.8491
-1.6359,-0.8910
-1.6891,-0.9346
-1.7459,-0.9801
-1.8060,-1.0277
-1.8701,-1.0775
-1.9392,-1.1299
-2.0138,-1.1852
-2.0940,-1.2439
-2.1821,-1.3065
-2.2789,-1.3737
-2.3850,-1.4462
-2.5043,-1.5252
-2.6379,-1.6120
-2.7878,-1.7084
-2.9619,-1.8177
-3.1594,-1.9438
-3.3912,-2.0949
-3.6618,-2.2851
-3.9854,-2.5451
-4.3834,-2.9352
-4.9071,-3.5217
-5.5616,-4.3978
-6.1932,-4.4992
-6.8558,-4.5352
-7.8225,-4.5661
-9.7299,-4.5948
-11.5865,-4.6455
-12.8973,-4.7556
-14.1146,-4.9828
-15.9246,-5.3903
-17.9695,-5.9616
-19.4345,-6.2107
-16.9109,-5.1074
-11.3387,-3.0710
-6.7812,-1.4122
-3.6226,-0.3132
-1.7573, 0.3192
-0.6281, 0.6892
 0.1386, 0.8998
 0.5542, 0.9808
 0.7936, 0.9999
 0.9342, 0.9782
 0.9929, 0.9282
 0.9984, 0.8738
 0.9822, 0.8231
 0.9562, 0.7750
 0.9257, 0.7306
 0.8946, 0.6907
 0.8642, 0.6549
 0.8351, 0.6223
 0.8074, 0.5925
 0.7811, 0.5652
 0.7564, 0.5399
 0.7331, 0.5166
 0.7111, 0.4949
 0.6904, 0.4745
 0.6708, 0.4554
 0.6521, 0.4374
 0.6343, 0.4202
 0.6174, 0.4038
 0.6012, 0.3882
 0.5858, 0.3733
 0.5711, 0.3591
 0.5570, 0.3454
 0.5435, 0.3322
 0.5304, 0.3195
 0.5179, 0.3072
 0.5058, 0.2953
 0.4941, 0.2837
 0.4828, 0.2725
 0.4719, 0.2616
 0.4614, 0.2509
 0.4512, 0.2406
 0.4412, 0.2304
 0.4316, 0.2205
 0.4223, 0.2109
 0.4134, 0.2015
 0.4048, 0.1924
 0.3965, 0.1836
 0.3886, 0.1749
 0.3808, 0.1665
 0.3732, 0.1582
 0.3659, 0.1500
 0.3588, 0.1421
 0.3520, 0.1343
 0.3457, 0.1269
 0.3397, 0.1197
 0.3339, 0.1127
 0.3285, 0.1060
 0.3234, 0.0995
 0.3186, 0.0932
 0.3140, 0.0871
 0.3098, 0.0812
 0.3061, 0.0756
 0.3026, 0.0702
 0.2995, 0.0650
 0.2968, 0.0600
 0.2944, 0.0551
 0.2923, 0.0503
 0.2903, 0.0455
 0.2885, 0.0407
 0.2867, 0.0356
 0.2851, 0.0304
 0.2836, 0.0250
 0.2825, 0.0195
 0.2817, 0.0138
 0.2812, 0.0079
 0.2815, 0.0019
 0.2823,-0.0045
 0.2833,-0.0114
 0.2844,-0.0193
 0.2857,-0.0284
 0.2878,-0.0388
 0.2909,-0.0510
 0.2944,-0.0664
 0.2984,-0.0867
 0.3031,-0.1151
 0.3099,-0.1558
 0.3193,-0.2221
 0.3046,-0.1907


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 18.000,    0.204,  0.690, -0.055,  0.040,  1.000, 0.0000,-1.9956
Cpi,Cpv
 0.3378,-0.2404
 0.2990,-0.2412
 0.2539,-0.2427
 0.2084,-0.2443
 0.1690,-0.2461
 0.1341,-0.2480
 0.0997,-0.2498
 0.0653,-0.2517
 0.0320,-0.2537
-0.0003,-0.2556
-0.0323,-0.2576
-0.0637,-0.2596
-0.0951,-0.2617
-0.1266,-0.2637
-0.1580,-0.2658
-0.1895,-0.2680
-0.2210,-0.2701
-0.2523,-0.2723
-0.2835,-0.2746
-0.3148,-0.2768
-0.3461,-0.2791
-0.3776,-0.2815
-0.4093,-0.2839
-0.4412,-0.2863
-0.4735,-0.2888
-0.5060,-0.2913
-0.5388,-0.2939
-0.5716,-0.2965
-0.6042,-0.2992
-0.6372,-0.3020
-0.6705,-0.3048
-0.7048,-0.3077
-0.7397,-0.3107
-0.7756,-0.3137
-0.8125,-0.3168
-0.8511,-0.3201
-0.8910,-0.3233
-0.9317,-0.3267
-0.9728,-0.3302
-1.0136,-0.3338
-1.0542,-0.3375
-1.0949,-0.3413
-1.1356,-0.3453
-1.1763,-0.3494
-1.2170,-0.3536
-1.2581,-0.3581
-1.2996,-0.3626
-1.3417,-0.3674
-1.3846,-0.3724
-1.4283,-0.3776
-1.4732,-0.3830
-1.5193,-0.3887
-1.5670,-0.3946
-1.6162,-0.4008
-1.6674,-0.4074
-1.7207,-0.4143
-1.7767,-0.4216
-1.8354,-0.4294
-1.8978,-0.4376
-1.9645,-0.4463
-2.0351,-0.4556
-2.1101,-0.4656
-2.1903,-0.4763
-2.2758,-0.4879
-2.3676,-0.5005
-2.4670,-0.5142
-2.5749,-0.5292
-2.6919,-0.5458
-2.8212,-0.5643
-2.9641,-0.5850
-3.1222,-0.6085
-3.3011,-0.6355
-3.5032,-0.6669
-3.7324,-0.7041
-4.0007,-0.7490
-4.3097,-0.8047
-4.6769,-0.8761
-5.1127,-0.9718
-5.6435,-1.1112
-6.3090,-1.3407
-7.1914,-1.3479
-8.3115,-1.3543
-9.4620,-1.3612
-10.7194,-1.3684
-12.4886,-1.3749
-15.8024,-1.3803
-19.1909,-1.3896
-21.8425,-1.4124
-24.4727,-1.4672
-28.2822,-1.5943
-32.7449,-1.8281
-36.4705,-1.9956
-32.9642,-1.5689
-23.2804,-0.6998
-14.9674, 0.0194
-8.9774, 0.4958
-5.3545, 0.7635
-3.1261, 0.9160
-1.5040, 0.9868
-0.5462, 0.9996
 0.0682, 0.9826
 0.5013, 0.9439
 0.7697, 0.8897
 0.9006, 0.8393
 0.9631, 0.7936
 0.9917, 0.7518
 1.0000, 0.7132
 0.9960, 0.6788
 0.9852, 0.6478
 0.9704, 0.6195
 0.9533, 0.5935
 0.9350, 0.5694
 0.9161, 0.5471
 0.8971, 0.5263
 0.8783, 0.5069
 0.8597, 0.4886
 0.8415, 0.4712
 0.8238, 0.4547
 0.8065, 0.4389
 0.7896, 0.4237
 0.7733, 0.4092
 0.7574, 0.3953
 0.7420, 0.3819
 0.7271, 0.3690
 0.7125, 0.3564
 0.6984, 0.3443
 0.6846, 0.3324
 0.6712, 0.3210
 0.6581, 0.3098
 0.6454, 0.2988
 0.6330, 0.2882
 0.6210, 0.2778
 0.6092, 0.2676
 0.5976, 0.2577
 0.5864, 0.2479
 0.5754, 0.2383
 0.5647, 0.2290
 0.5544, 0.2200
 0.5443, 0.2111
 0.5345, 0.2025
 0.5249, 0.1941
 0.5154, 0.1858
 0.5062, 0.1776
 0.4972, 0.1696
 0.4885, 0.1619
 0.4801, 0.1544
 0.4721, 0.1472
 0.4643, 0.1402
 0.4567, 0.1335
 0.4495, 0.1270
 0.4425, 0.1208
 0.4357, 0.1147
 0.4293, 0.1090
 0.4232, 0.1035
 0.4174, 0.0983
 0.4120, 0.0933
 0.4068, 0.0886
 0.4020, 0.0840
 0.3974, 0.0797
 0.3929, 0.0754
 0.3886, 0.0712
 0.3843, 0.0669
 0.3801, 0.0626
 0.3761, 0.0583
 0.3724, 0.0540
 0.3689, 0.0498
 0.3657, 0.0458
 0.3632, 0.0418
 0.3610, 0.0380
 0.3590, 0.0341
 0.3571, 0.0299
 0.3553, 0.0254
 0.3541, 0.0207
 0.3537, 0.0157
 0.3535, 0.0097
 0.3534, 0.0022
 0.3538,-0.0080
 0.3555,-0.0235
 0.3592,-0.0519
 0.3378,-0.2404


